title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier_scrutin_presence,premier_scrutin_vote,septembre,deuxieme_scrutin_presence,deuxieme_scrutin_vote,envoye_special
M.,Pascal Bois,Pas de réponse.,omc_pa720576,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720576.jpg,La République en marche,,,LREM,,Oise,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pascal Lavergne,Pas de réponse.,omc_pa719664,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719664.jpg,La République en marche,Christelle Dubos,,LREM,,Gironde,12e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
Mme,Pascale Boyer,"""Retenue en circonscription.""",omc_pa718710,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718710.jpg,La République en marche,,,LREM,,Hautes-Alpes,1ère,,,Contre,Présent,Contre,Absent(e),,,Contre
Mme,Pascale Fontenel-Personne,Pas de réponse.,omc_pa721384,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721384.jpg,La République en marche,,,LREM,,Sarthe,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Patrice Anato,Pas de réponse.,omc_pa721278,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721278.jpg,La République en marche,,,LREM,,Seine-Saint-Denis,3e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Patrice Perrot,Pas de réponse.,omc_pa720414,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720414.jpg,La République en marche,,,LREM,,Nièvre,2e,,SIGNATAIRE,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
M.,Patrice Verchère,Pas de réponse.,omc_pa334843,http://www2.assemblee-nationale.fr/static/tribun/15/photos/334843.jpg,Les Républicains,,,LR,,Rhône,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Patricia Gallerneau,"""Le 28 mai était un lundi et je suis les lundis, vendredis, samedis et dimanches dans ma circonscription en Vendée à 4 heures de train de Paris (pour un déjeuner avec le préfet, l'inauguration d'une gendarmerie, etc. Une journée bien remplie…). Les 14 et 15 septembre, j""étais en circonscription avec le président de mon groupe, Marc Fesneau, pour une réunion publique, le congres de la médaille militaire, etc.""",omc_pa721992,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721992.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Vendée,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Patricia Lemoine,Pas de réponse.,omc_pa721632,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721632.jpg,"UDI, Agir et Indépendants",Franck Riester,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Seine-et-Marne,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Patricia Mirallès,"""Tout d'abord, il est utile de rappeler que chaque député appartient à une commission permanente qui, compte tenu de sa compétence, a à connaître ou pas des textes mis à l'ordre du jour. C'est ainsi qu'en ma qualité de commissaire à la défense et aux forces armées, j'ai activement participé à l'élaboration de la loi de programmation militaire comme je le fais actuellement sur le projet de loi PACTE. Ensuite, et comme le rappelle l'article 24 de la constitution, le rôle d'un député ne se limite pas au vote de la loi ce qui ne lui permet malheureusement pas d'assister à l'examen et au vote de l'intégralité des textes étudiés dans l'Hémicycle. La diversité du travail législatif auquel s'ajoute le travail en circonscription impose de faire des choix, pas toujours évidents d'ailleurs, sans que cela ne constitue de la négligence ou de l'indifférence à l'endroit d'un texte... a fortiori lorsqu'il traite d'une problématique aussi fondamentale que le glyphosate qui me préoccupe tant en qualité d'élue, que de citoyenne ou de mère. C'est ainsi que j'intervenais au moment du vote en seconde lecture dans le cadre d'un débat de lutte contre la radicalisation en circonscription.""",omc_pa719668,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719668.jpg,La République en marche,,,LREM,,Hérault,1ère,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Patrick Hetzel,Pas de réponse.,omc_pa608416,http://www2.assemblee-nationale.fr/static/tribun/15/photos/608416.jpg,Les Républicains,,,LR,,Bas-Rhin,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Patrick Mignola,"""Le vote s'était tenu un lundi soir, après 1h40 du matin. Imprévisible.""",omc_pa721418,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721418.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Savoie,4e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Patrick Vignal,Pas de réponse.,omc_pa606639,http://www2.assemblee-nationale.fr/static/tribun/15/photos/606639.jpg,La République en marche,,,LREM,,Hérault,9e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Paul Christophe,Pas de réponse.,omc_pa642868,http://www2.assemblee-nationale.fr/static/tribun/15/photos/642868.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Nord,14e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Paul Molac,"""Je pensais qu'étant donné qu'il s'agissait d'une promesse présidentielle, cela serait passé comme une lettre à la poste. Donc, je ne me suis pas méfié. En effet, je n'ai pas reçu d'alerte pour me dire que le gouvernement serait contre. Je pense que les autres signataires de ces amendements devaient aussi penser que cela ne poserait pas de problème.""",omc_pa607619,http://www2.assemblee-nationale.fr/static/tribun/15/photos/607619.jpg,Libertés et Territoires,,,LREM,,Morbihan,4e,,SIGNATAIRE,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Paul-André Colombani,"""Lors de l'examen du projet de loi EGalim, je ne faisais pas encore partie du groupe parlementaire Libertés et territoires (LT), j'étais député non-inscrit. Or un 'temps législatif programmé' avait été décidé sur ce texte par la conférence des présidents de l'Assemblée nationale, ce qui veut dire que des quotas d'heure étaient alloués pour chaque groupe pour parler sur le texte, jusqu'à expiration du quota : les 18 députés non-inscrits avaient seulement 1 heure de temps de parole à eux tous sur ce texte, donc environ 3 minutes par personne si chacun se répartit équitablement le temps et en laisse à son autre collègue non-inscrit. Je savais donc que très peu de temps après la fin de la discussion générale le temps de parole à la disposition des non-inscrits serait écoulé et que toute demande de prise de parole me serait refusée, même pour défendre mes amendements. J'ai donc décidé de me rendre plus utile en rencontrant des élus de ma circonscription.""",omc_pa719286,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719286.jpg,Libertés et Territoires,,,NI,Régions et peuples solidaires,Corse-du-Sud,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Paula Forteza,Pas de réponse.,omc_pa721142,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721142.jpg,La République en marche,,,LREM,,Français établis hors de France,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Perrine Goulet,Pas de réponse.,omc_pa720560,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720560.jpg,La République en marche,,,LREM,,Nièvre,1ère,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Philippe Berta,"""Le vote a eu lieu dans la nuit d'un lundi à mardi et rien ne présageait que ce vote ait lieu ce jour-là, à cette heure. Mon départ de ma lointaine province pour regagner Paris était programmé à 5h30 du matin. Cela conforte l'urgence d'une modification des conditions de travail dans notre Assemblée, comme demandé par mon groupe politique.""",omc_pa719488,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719488.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Gard,6e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Philippe Bolo,Pas de réponse.,omc_pa720162,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720162.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Maine-et-Loire,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Philippe Chalumeau,Pas de réponse.,omc_pa719790,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719790.jpg,La République en marche,,,LREM,,Indre-et-Loire,1ère,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Philippe Chassaing,Pas de réponse.,omc_pa719250,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719250.jpg,La République en marche,,,LREM,,Dordogne,1ère,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de réponse
M.,Philippe Dunoyer,Pas de réponse.,omc_pa721094,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721094.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Nouvelle-Calédonie,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Philippe Folliot,"""Il n'était pas présent lors des deux votes car pris par ses fonctions de président de la délégation française à l'Assemblée parlementaire de l'OTAN (déplacement et réunion importante)"", justifie l'entourage du député.",omc_pa267673,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267673.jpg,La République en marche,,,LREM,,Tarn,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Philippe Gomès,Pas de réponse.,omc_pa610775,http://www2.assemblee-nationale.fr/static/tribun/15/photos/610775.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Nouvelle-Calédonie,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Philippe Gosselin,Pas de réponse.,omc_pa266797,http://www2.assemblee-nationale.fr/static/tribun/15/photos/266797.jpg,Les Républicains,,,LR,,Manche,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Philippe Huppé,Pas de réponse.,omc_pa719700,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719700.jpg,La République en marche,,,LREM,,Hérault,5e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
M.,Philippe Latombe,"""Le 28 mai, j'étais à la communauté de communes du Pays des Achards avec Madame la ministre Jacqueline Gourault. Le 14 septembre, je recevais Marc Fesneau en Vendée et ne pouvais donc me trouver dans l'Hémicycle.""",omc_pa721984,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721984.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Vendée,1ère,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Philippe Michel-Kleisbauer,"""Le 28 mai, monsieur le député était à Varsovie pour la session de printemps de l Assemblée parlementaire de l OTAN, dont il est membre. Le 14 septembre, monsieur le député était en circonscription, il animait comme toutes les deux semaines, une consultation citoyenne"", justifie l'entourage du député.",omc_pa721734,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721734.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Var,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Philippe Vigier,Ne souhaite pas répondre.,omc_pa331582,http://www2.assemblee-nationale.fr/static/tribun/15/photos/331582.jpg,Libertés et Territoires,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Eure-et-Loir,4e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Pierre Cabaré,Pas de réponse.,omc_pa719496,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719496.jpg,La République en marche,,,LREM,,Haute-Garonne,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre Cordier,Pas de réponse.,omc_pa718850,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718850.jpg,Les Républicains,,,LR,Apparenté au,Ardennes,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre Dharréville,"""Au moment de l'examen en séance du projet de loi agriculture et alimentation, j'étais toute la semaine jusqu'à des heures tardives en débat parlementaire au sein de la commission des affaires sociales, dont je suis membre, sur le projet de loi ""pour la liberté de choisir son avenir professionnel"", qui comporte nombre de dispositions extrêmement préoccupantes. Ce travail s'est achevé à 2 heures du matin le vendredi. Je suis intervenu la même semaine sur l'assurance-chômage, sur la formation professionnelle, sur l'apprentissage, sur le handicap mais aussi sur la loi littoral, menacée par le projet de loi ELAN. C'est un travail de longue haleine qui nécessite en amont le recueil de nombreuses informations, de rencontres et d'échanges avec divers acteurs et actrices concernés pour se constituer force de proposition.""",omc_pa718926,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718926.jpg,Gauche démocrate et républicaine,,,PCF,,Bouches-du-Rhône,13e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Contre
M.,Pierre Henriet,Pas de réponse.,omc_pa722070,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722070.jpg,La République en marche,,,LREM,,Vendée,5e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de réponse
M.,Pierre Morel-À-L'Huissier,Pas de réponse.,omc_pa266788,http://www2.assemblee-nationale.fr/static/tribun/15/photos/266788.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Lozère,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre Person,Pas de réponse.,omc_pa721568,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721568.jpg,La République en marche,,,LREM,,Paris,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre Vatin,"""J'étais absent du fait de l'heure tardive et d'autres obligations dans ma circonscription.""",omc_pa720586,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720586.jpg,Les Républicains,,,LR,,Oise,5e,,,Absent(e),Absent(e),,Absent(e),,,Contre
M.,Pierre-Alain Raphan,Pas de réponse.,omc_pa721888,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721888.jpg,La République en marche,,,LREM,,Essonne,10e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre-Henri Dumont,Pas de réponse.,omc_pa720684,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720684.jpg,Les Républicains,,,LR,,Pas-de-Calais,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Pierre-Yves Bournazel,"""Concernant l'examen en première lecture, le vote de cet amendement a eu lieu entre 1h40 et 2 heures du matin, alors que l'organisation de la séance prévoyait une interruption à 1 heure du matin. Cette modification au dernier moment de l'agenda parlementaire ne m'a malheureusement pas permis d'être présent pour le vote de cet amendement en séance publique. Comme beaucoup je pensais que ce vote n'aurait pas lieu à ce moment puisque ce n'était pas prévu.""",omc_pa722030,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722030.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Paris,18e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Pieyre-Alexandre Anglade,Pas de réponse.,omc_pa721158,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721158.jpg,La République en marche,,,LREM,,Français établis hors de France,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Ramlati Ali,Pas de réponse.,omc_pa724827,http://www2.assemblee-nationale.fr/static/tribun/15/photos/724827.jpg,La République en marche,,,LREM,,Mayotte,1ère,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Raphaël Gauvain,Pas de réponse.,omc_pa721364,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721364.jpg,La République en marche,,,LREM,,Saône-et-Loire,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Raphaël Gérard,Pas de réponse.,omc_pa719108,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719108.jpg,La République en marche,,,LREM,,Charente-Maritime,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Raphaël Schellenberger,Pas de réponse.,omc_pa721314,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721314.jpg,Les Républicains,,,LR,,Haut-Rhin,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Régis Juanico,"""L'amendement devait être discuté le lendemain.""",omc_pa332614,http://www2.assemblee-nationale.fr/static/tribun/15/photos/332614.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,,Loire,1ère,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Rémi Delatte,Pas de réponse.,omc_pa267450,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267450.jpg,Les Républicains,,,LR,,Côte-d'Or,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Rémy Rebeyrotte,"""Pour le second vote, j'étais retenu en circonscription, mais j'aurais bien sûr voté de la même manière…""",omc_pa722398,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722398.jpg,La République en marche,,,LREM,,Saône-et-Loire,3e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Richard Ferrand,Pas de réponse.,omc_pa606171,http://www2.assemblee-nationale.fr/static/tribun/15/photos/606171.jpg,La République en marche,,Président,LREM,,Finistère,6e,,,Contre,Présent,Contre,Non-votant,,NON-VOTANT,Pas de réponse
M.,Richard Lioger,Pas de réponse.,omc_pa720378,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720378.jpg,La République en marche,,,LREM,,Moselle,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Richard Ramos,"""J'avais un impératif au sein de ma circonscription ce soir-là et ne savais pas que cette discussion allait avoir lieu très tard dans la nuit. Je trouve regrettable qu'un vote d'une telle importante ait eu lieu à une heure aussi tardive.""",omc_pa720092,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720092.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Loiret,6e,,,Pour,Présent,Pour,Absent(e),,,Pour
M.,Robin Reda,Pas de réponse.,omc_pa721678,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721678.jpg,Les Républicains,,,LR,,Essonne,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Rodrigue Kokouendo,Pas de réponse.,omc_pa721644,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721644.jpg,La République en marche,,,LREM,,Seine-et-Marne,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Roland Lescure,Pas de réponse.,omc_pa721134,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721134.jpg,La République en marche,,,LREM,,Français établis hors de France,1ère,,,Contre,Présent,Contre,Contre,PRESENT,CONTRE,Contre
M.,Romain Grau,Pas de réponse.,omc_pa720790,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720790.jpg,La République en marche,,,LREM,,Pyrénées-Orientales,1ère,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sabine Rubin,"""Nous pensions que le vote sur le glyphosate tomberait le mardi, et j'étais organisée au regard de cette agenda pour assurer ma présence en Hémicycle. Mais le président De Rugy a fait le choix à 1 heure du matin de proroger la séance jusqu'à 2 heures, ne nous laissant pas la possibilité de mettre en place un système de procuration.""",omc_pa721226,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721226.jpg,La France insoumise,,,LFI,,Seine-Saint-Denis,9e,,,Absent(e),Absent(e),,Pour,PRESENT,CONTRE,Pour
Mme,Sabine Thillaye,Pas de réponse.,omc_pa719822,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719822.jpg,La République en marche,,,LREM,,Indre-et-Loire,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sacha Houlié,Pas de réponse.,omc_pa722150,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722150.jpg,La République en marche,,,LREM,,Vienne,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Saïd Ahamada,Pas de réponse.,omc_pa718954,http://www2.assemblee-nationale.fr/static/tribun/15/photos/718954.jpg,La République en marche,,,LREM,,Bouches-du-Rhône,7e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Samantha Cazebonne,Pas de réponse.,omc_pa721166,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721166.jpg,La République en marche,,,LREM,,Français établis hors de France,5e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sandra Marsaud,Pas de réponse.,omc_pa719080,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719080.jpg,La République en marche,,,LREM,,Charente,2e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sandrine Josso,Pas de réponse.,omc_pa720038,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720038.jpg,La République en marche,,,LREM,,Loire-Atlantique,7e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sandrine Le Feur,Pas de réponse.,omc_pa719412,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719412.jpg,La République en marche,,,LREM,,Finistère,4e,SIGNATAIRE,SIGNATAIRE,Pour,Présent,Pour,Abstention,PRESENT,ABSTENTION,Pas de réponse
Mme,Sandrine Mörch,Pas de réponse.,omc_pa719456,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719456.jpg,La République en marche,,,LREM,,Haute-Garonne,9e,SIGNATAIRE,,Pour,Présent,Pour,Absent(e),,,Pas de réponse
Mme,Sarah El Haïry,"""Le texte est majoritairement suivi par les commissaires des affaires économiques et du développement durable. Ayant été très présente en première lecture (ce qui me permet d'assumer mes votes) et ce texte ne relevant pas prioritairement de ma commission,  j'ai privilégié ce vendredi pour des rendez-vous en circonscription et des temps de briefing avec mon équipe. De mémoire, le lendemain matin, je devais être de bonne heure sur des manifestations locales.""",omc_pa720002,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720002.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Loire-Atlantique,5e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Sébastien Cazenove,Pas de réponse.,omc_pa720814,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720814.jpg,La République en marche,,,LREM,,Pyrénées-Orientales,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sébastien Chenu,Pas de réponse.,omc_pa720468,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720468.jpg,Non inscrit,,,NI,RN,Nord,19e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sébastien Huyghe,Pas de réponse.,omc_pa267200,http://www2.assemblee-nationale.fr/static/tribun/15/photos/267200.jpg,Les Républicains,,,LR,,Nord,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Sébastien Jumel,"""En accord et en coordination avec mon groupe, comme j'avais d'autres engagements, je n'ai pas participé à la discussion sur le glyphosate mais les communistes (11 députés) étaient représentés par 3 députés cette nuit-là alors qu'il était difficile de savoir précisément à l'avance à quel moment ce sujet viendrait dans le débat.""",omc_pa722202,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722202.jpg,Gauche démocrate et républicaine,,,PCF,,Seine-Maritime,6e,,,Contre,Présent,Contre,Absent(e),,,Pour
M.,Sébastien Leclerc,"""Le vendredi 14 septembre, après une semaine passée à l'Assemblée pour siéger dans les diverses commissions auxquelles je participe, ainsi qu'en séance publique, j'étais rentré en circonscription pour répondre aux différentes sollicitations locales.""",omc_pa340853,http://www2.assemblee-nationale.fr/static/tribun/15/photos/340853.jpg,Les Républicains,,,LR,,Calvados,3e,,,Contre,Présent,Contre,Absent(e),,,Contre
M.,Sébastien Nadot,"""J'étais absent car : ni de permanence, ni sujet en face de ma commission et positionné comme mon groupe sur le sujet. Des rendez-vous en circonscription (Toulouse est à 4h15 de Paris, faute de TGV) et un aller-retour en avion ne me paraissait pas à la mesure de l'événement.""",omc_pa719464,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719464.jpg,La République en marche,,,LREM,,Haute-Garonne,10e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Sereine Mauborgne,Ne souhaite pas répondre.,omc_pa721726,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721726.jpg,La République en marche,,,LREM,,Var,4e,SIGNATAIRE,SIGNATAIRE,Pour,Présent,Pour,Absent(e),,,Contre
M.,Serge Letchimy,Pas de réponse.,omc_pa337483,http://www2.assemblee-nationale.fr/static/tribun/15/photos/337483.jpg,Socialistes et apparentés,,,NOUVELLE GAUCHE,Apparenté au,Martinique,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Séverine Gipson,Pas de réponse.,omc_pa719326,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719326.jpg,La République en marche,,,LREM,,Eure,1ère,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Sira Sylla,Pas de réponse.,omc_pa722118,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722118.jpg,La République en marche,,,LREM,,Seine-Maritime,4e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sonia Krimi,"""Le 28 mai, j'étais en déplacement avec l'OTAN à Varsovie, je suis membre de l'Assemblée parlementaire de l'OTAN. Le 14 septembre, j'ai eu un empêchement personnel, indépendant de ma volonté, qui ne m'a pas permis d'assister au vote.""",omc_pa720202,http://www2.assemblee-nationale.fr/static/tribun/15/photos/720202.jpg,La République en marche,,,LREM,,Manche,4e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Sophie Auconie,Présent aux deux votes.,omc_pa719806,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719806.jpg,"UDI, Agir et Indépendants",,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Indre-et-Loire,3e,,,Contre,Présent,Contre,Absent(e),,,Ne veut pas répondre
Mme,Sophie Beaudouin-Hubiere,"""Le 28 mai, j'ai quitté l'Hémicycle à 23h30 après avoir consulté le dérouleur de séance et estimé que l'amendement ne serait examiné que le lendemain (il l'a été ce soir là mais bien après 1 heure du matin qui est la fin habituelle de nos séances). Néanmoins je fais partie de ces députés présents en seconde lecture, qui ont donc voté contre l'inscription dans la loi.""",omc_pa722170,http://www2.assemblee-nationale.fr/static/tribun/15/photos/722170.jpg,La République en marche,,,LREM,,Haute-Vienne,1ère,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Contre
Mme,Sophie Errante,Pas de réponse.,omc_pa607193,http://www2.assemblee-nationale.fr/static/tribun/15/photos/607193.jpg,La République en marche,,,LREM,,Loire-Atlantique,10e,,,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
Mme,Sophie Mette,Pas de réponse.,omc_pa719640,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719640.jpg,Mouvement Démocrate et apparentés,,,MODEM,,Gironde,9e,,,Contre,Présent,Contre,Absent(e),,,Pas de réponse
Mme,Sophie Panonacle,Pas de réponse.,omc_pa719632,http://www2.assemblee-nationale.fr/static/tribun/15/photos/719632.jpg,La République en marche,,,LREM,,Gironde,8e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de réponse
M.,Stanislas Guerini,Pas de réponse.,omc_pa721498,http://www2.assemblee-nationale.fr/static/tribun/15/photos/721498.jpg,La République en marche,,,LREM,,Paris,3e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Pas de réponse
