title,deputes,raisons,id,photo,groupe,ministre,fonction,partis,detail,dep,circo,tribune,amendement,mai,premier+AF8-scrutin+AF8-presence,premier+AF8-scrutin+AF8-vote,septembre,deuxieme+AF8-scrutin+AF8-presence,deuxieme+AF8-scrutin+AF8-vote,envoye+AF8-special
Mme,Marie Tamarelle+AC0-Verhaeghe,Pas de r+AOk-ponse.,omc+AF8-pa719350,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719350.jpg,La R+AOk-publique en marche,,,LREM,,Eure,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marie+AC0-Ange Magne,Pas de r+AOk-ponse.,omc+AF8-pa722244,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722244.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Vienne,3e,,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marie+AC0-Christine Dalloz,Pas de r+AOk-ponse.,omc+AF8-pa332523,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/332523.jpg,Les R+AOk-publicains,,,LR,,Jura,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marie+AC0-Christine Verdier+AC0-Jouclas,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa721542,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721542.jpg,La R+AOk-publique en marche,,,LREM,,Tarn,2e,,,Contre,Pr+AOk-sent,Contre,Contre,PRESENT,CONTRE,Contre
Mme,Marie+AC0-France Lorho,+ACI-+ACIAIg-Madame le d+AOk-put+AOk- est particuli+AOg-rement attach+AOk-e +AOA- +AOo-tre pr+AOk-sente en circonscription. Son travail en Vaucluse l'a retenu, notamment lors du second vote du 14 septembre, dont je vous rappelle qu'il a eu lieu aux alentours de 4 heures du matin. La volont+AOk- de passer si tardivement ces amendements dans l'H+AOk-micycle constitue d'ailleurs la raison pour laquelle si peu de d+AOk-put+AOk-s +AOk-taient pr+AOk-sents +AOA- ce vote+ACIAIg-, justifie l'entourage de la d+AOk-put+AOk-e.+ACI-,omc+AF8-pa721932,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721932.jpg,Non inscrit,,,NI,Non d+AOk-clar+AOk-e,Vaucluse,4e,,,Absent(e),Absent(e),,Absent(e),,,Abstention
Mme,Marie+AC0-George Buffet,+ACI-+ACIAIg-Concernant ces deux amendements, le premier est pass+AOk- +AOA- 1h40 du matin, personne n'avait pu anticiper un passage de nuit, apr+AOg-s l'heure de fin de s+AOk-ance (qui +AOk-tait fix+AOk-e +AOA- 1 heure du matin). Il n'+AOk-tait pas possible de savoir +AOA- l'avance son passage. Le groupe GDR +AOk-tait repr+AOk-sent+AOk- en s+AOk-ance par les d+AOk-put+AOk-s sp+AOk-cialistes du texte. Pour le second, ma pr+AOk-sence +AOk-tait indispensable +AOA- la F+AOo-te de l'Humanit+AOk-, o+APk- j'avais de nombreux engagements, +AOk-tant l'un des plus grands +AOk-v+AOk-nements de France et se d+AOk-roulant sur ma circonscription.+ACIAIg-+ACI-,omc+AF8-pa689,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/689.jpg,Gauche d+AOk-mocrate et r+AOk-publicaine,,,PCF,,Seine+AC0-Saint+AC0-Denis,4e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Marie+AC0-No+AOs-lle Battistel,Pas de r+AOk-ponse.,omc+AF8-pa342415,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/342415.jpg,Socialistes et apparent+AOk-s,,,NOUVELLE GAUCHE,,Is+AOg-re,4e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pas de r+AOk-ponse
Mme,Marie+AC0-Pierre Rixain,+ACI-+ACIAIg-Je n'ai pas pu +AOo-tre pr+AOk-sente dans l'H+AOk-micycle lors du vote sur le glyphosate. Les d+AOk-put+AOk-s de La R+AOk-publique en marche ont adopt+AOk- un syst+AOg-me de permanence tournante selon lequel nous sommes mobilis+AOk-s par groupe de d+AOk-put+AOk-s selon les textes examin+AOk-s. La taille de la majorit+AOk-, qui est +AOk-galement compos+AOk-e des d+AOk-put+AOk-s MoDem, et la fragmentation des oppositions, permet ce syst+AOg-me de rotation. Il se trouve que je n'+AOk-tais pas de permanence ce jour, m+AOo-me si j'ai particip+AOk- au vote sur l'ensemble du projet de loi.+ACIAIg-+ACI-,omc+AF8-pa722252,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722252.jpg,La R+AOk-publique en marche,,,LREM,,Essonne,4e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Marielle de Sarnez,Pas de r+AOk-ponse.,omc+AF8-pa717151,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/717151.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Paris,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marietta Karamanli,+ACI-+ACIAIg-Le 28 mai, je n'+AOk-tais pas pr+AOk-sente dans l'H+AOk-micycle durant cette soir+AOk-e car engag+AOk-e de longue date pour une autre r+AOk-union au Mans qui concernait, sauf erreur de ma part, une rencontre avec de futurs professionnels de sant+AOk- et la r+AOk-ponse +AOA- la probl+AOk-matique de d+AOk-sertification m+AOk-dicale. Le 15 septembre, mon absence s'explique par ma pr+AOk-sence dans la circonscription +AOA- une inauguration puis +AOA- une rencontre, elles aussi pr+AOk-vues de longue date.+ACIAIg-+ACI-,omc+AF8-pa335054,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/335054.jpg,Socialistes et apparent+AOk-s,,,NOUVELLE GAUCHE,,Sarthe,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Marine Brenier,Pas de r+AOk-ponse.,omc+AF8-pa713448,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/713448.jpg,Les R+AOk-publicains,,,LR,,Alpes+AC0-Maritimes,5e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marine Le Pen,Pas de r+AOk-ponse.,omc+AF8-pa720614,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720614.jpg,Non inscrit,,,NI,RN,Pas+AC0-de+AC0-Calais,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Marion Lenne,Pas de r+AOk-ponse.,omc+AF8-pa721450,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721450.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Savoie,5e,SIGNATAIRE,,Pour,Pr+AOk-sent,Pour,Absent(e),,,Pas de r+AOk-ponse
Mme,Marjolaine Meynier+AC0-Millefert,Pas de r+AOk-ponse.,omc+AF8-pa719882,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719882.jpg,La R+AOk-publique en marche,,,LREM,,Is+AOg-re,10e,SIGNATAIRE,SIGNATAIRE,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Martial Saddier,+ACI-+ACIAIg-Je n'+AOk-tais pas pr+AOk-sent ce soir+AC0-l+AOA-, un d+AOk-put+AOk- ne pouvant +AOo-tre pr+AOk-sent +AOA- toutes les s+AOk-ances et toutes les commissions, c'est mat+AOk-riellement impossible.+ACIAIg-+ACI-,omc+AF8-pa267527,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/267527.jpg,Les R+AOk-publicains,,,LR,,Haute+AC0-Savoie,3e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Martine Leguille+AC0-Balloy,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa722008,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722008.jpg,La R+AOk-publique en marche,,,LREM,,Vend+AOk-e,4e,,,Absent(e),Absent(e),,Contre,PRESENT,CONTRE,Contre
Mme,Martine Wonner,+ACI-+ACIAIg-J'accueillais un ministre dans ma circonscription. Nous avons fait une r+AOk-union avec lui, des +AOk-lus locaux et des acteurs de la CCI.+ACIAIg-+ACI-,omc+AF8-pa722268,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722268.jpg,La R+AOk-publique en marche,,,LREM,,Bas+AC0-Rhin,4e,,SIGNATAIRE,Pour,Pr+AOk-sent,Pour,Absent(e),,,Pour
Mme,Mathilde Panot,+ACI-+ACIAIg-L'amendement +AOk-tait pr+AOk-vu pour la s+AOk-ance du lendemain, +AOA- laquelle j'avais pr+AOk-vu d'+AOo-tre pr+AOk-sente. Fran+AOc-ois de Rugy a d+AOk-cid+AOk- de mani+AOg-re unilat+AOk-rale de prolonger la s+AOk-ance de la veille jusqu'+AOA- 1 heure du matin, ce qui m'a fait rater le vote.+ACIAIg-+ACI-,omc+AF8-pa720892,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720892.jpg,La France insoumise,,,LFI,,Val+AC0-de+AC0-Marne,10e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Matthieu Orphelin,Pas de r+AOk-ponse.,omc+AF8-pa720278,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720278.jpg,La R+AOk-publique en marche,,,LREM,,Maine+AC0-et+AC0-Loire,1+AOg-re,SIGNATAIRE,,Pour,Pr+AOk-sent,Pour,Absent(e),,,Pas de r+AOk-ponse
Mme,Maud Petit,+ACI-+ACIAIg-Le 28 mai, j'avais souhait+AOk- passer un peu de temps avec mes enfants que je ne vois plus beaucoup. Vous remarquerez que je me suis rattrap+AOk-e en deuxi+AOg-me lecture, votant toujours dans le m+AOo-me sens, contre le glyphosate, et ne quittant l'H+AOk-micycle qu'+AOA- la fin de l'examen du texte : +AOA- 5 heures du matin+ICYAIgAi-+ACI-,omc+AF8-pa721234,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721234.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Val+AC0-de+AC0-Marne,4e,,,Absent(e),Absent(e),,Pour,PRESENT,POUR,Pour
M.,Maurice Leroy,Pas de r+AOk-ponse.,omc+AF8-pa1960,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/1960.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Loir+AC0-et+AC0-Cher,3e,,,Absent(e),Absent(e),,Non+AC0-votant (Pr+AOk-sident de s+AOk-ance),PRESENT,NON+AC0-VOTANT ( PSDT DE SEANCE),Pas de r+AOk-ponse
M.,Max Mathiasin,Pas de r+AOk-ponse.,omc+AF8-pa720976,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720976.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,Apparent+AOk- au,Guadeloupe,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Maxime Minot,Pas de r+AOk-ponse.,omc+AF8-pa720630,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720630.jpg,Les R+AOk-publicains,,,LR,,Oise,7e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
M.,Meyer Habib,+ACI-+ACIAIg-Pendant la campagne des pr+AOk-sidentielles et l+AOk-gislatives, les candidats ont d+AOk-nonc+AOk- une surr+AOg-glementation fran+AOc-aise par rapport aux dispositions normatives europ+AOk-ennes. La campagne est derri+AOg-re nous mais les vieilles habitudes reprennent. Toute interdiction passe, selon moi, par l'+AOk-chelon communautaire avec une application simultan+AOk-e. Pour cette raison, je n'ai pas pris part aux votes relatifs au glyphosate.+ACIAIg-+ACI-,omc+AF8-pa695100,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/695100.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Fran+AOc-ais +AOk-tablis hors de France,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Castellani,Pas de r+AOk-ponse.,omc+AF8-pa719138,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719138.jpg,Libert+AOk-s et Territoires,,,NI,R+AOk-gions et peuples solidaires,Haute+AC0-Corse,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Delpon,Pas de r+AOk-ponse.,omc+AF8-pa719258,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719258.jpg,La R+AOk-publique en marche,,,LREM,,Dordogne,2e,,,Abstention,Pr+AOk-sent,Abstention,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Fanget,Pas de r+AOk-ponse.,omc+AF8-pa1276,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/1276.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Puy+AC0-de+AC0-D+APQ-me,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Herbillon,Pas de r+AOk-ponse.,omc+AF8-pa1630,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/1630.jpg,Les R+AOk-publicains,,,LR,,Val+AC0-de+AC0-Marne,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Larive,+ACI-+ACIAIg-Le vote du glyphosate s'est roul+AOk- en catimini +ACE-  Lorsque le glyphosate a +AOk-t+AOk- discut+AOk- en premi+AOg-re lecture dans l'H+AOk-micycle +AOA- 2 heures du matin, j'+AOk-tais en train de corriger des amendements que je devais d+AOk-fendre en commission culture le lendemain +AOA- 9 heures. Je trouve intol+AOk-rable que la majorit+AOk- pr+AOk-sidentielle autorise que soit vot+AOk-e des questions aussi importantes au beau milieu de la nuit. Ces m+AOk-thodes d+AOk-savantagent les groupes minoritaires pour qui il est plus difficile d'organiser des roulements. Et cela entache le fonctionnement de notre d+AOk-mocratie.+ACIAIg-+ACI-,omc+AF8-pa718868,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/718868.jpg,La France insoumise,,,LFI,,Ari+AOg-ge,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Michel Lauzzana,Pas de r+AOk-ponse.,omc+AF8-pa720022,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720022.jpg,La R+AOk-publique en marche,,,LREM,,Lot+AC0-et+AC0-Garonne,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Vialay,Pas de r+AOk-ponse.,omc+AF8-pa721968,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721968.jpg,Les R+AOk-publicains,,,LR,,Yvelines,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Michel Zumkeller,+ACI-+ACIAIg-Les d+AOk-bats parlementaires en commission et dans l'H+AOk-micycle sont tr+AOg-s denses. Afin d'+AOo-tre pr+AOk-sent sur tous les sujets, les d+AOk-put+AOk-s UDI, Agir et Ind+AOk-pendants se r+AOk-partissent en fonction des commissions dont ils sont membres.+ACIAIg-+ACI-,omc+AF8-pa267330,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/267330.jpg,+ACI-UDI, Agir et Ind+AOk-pendants+ACI-,,,UNION DES DEMOCRATES RADICAUX ET LIBERAUX,,Territoire de Belfort,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
Mme,Mich+AOg-le Crouzet,Pas de r+AOk-ponse.,omc+AF8-pa721808,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721808.jpg,La R+AOk-publique en marche,,,LREM,,Yonne,3e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
Mme,Mich+AOg-le de Vaucouleurs,Pas de r+AOk-ponse.,omc+AF8-pa721924,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721924.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Yvelines,7e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Mich+AOg-le Peyron,+ACI-+ACIAIg-Le 28 mai, j'+AOk-tais pr+AOk-sente toute la semaine +AOA- si+AOk-ger pour ce projet de loi EGalim et en m+AOo-me temps pour la pr+AOk-paration de la loi +ACIAIg-Choisir son avenir professionnel+ACIAIg-. Pr+AOk-sente dans l'H+AOk-micycle y compris jusqu'au dimanche midi, je suis rentr+AOk-e car +AOk-puis+AOk-e... Le 14 septembre, en mission depuis fin juillet sur la PMI (Protection Maternelle et Infantile), mission demand+AOk-e par le Premier ministre +AMk-douard Philippe et la ministre de la Sant+AOk- Agn+AOg-s Buzyn, j'+AOk-tais en d+AOk-placement dans l'Hexagone.+ACIAIg-+ACI-,omc+AF8-pa721710,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721710.jpg,La R+AOk-publique en marche,,,LREM,,Seine+AC0-et+AC0-Marne,9e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Mich+AOg-le Tabarot,Pas de r+AOk-ponse.,omc+AF8-pa267794,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/267794.jpg,Les R+AOk-publicains,,,LR,,Alpes+AC0-Maritimes,9e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Mich+AOg-le Victory,+ACI-+ACIAIg-Depuis le 13 juillet, elle est indisponible suite +AOA- une immobilisation cons+AOk-quence d'un accident, et n'a malheureusement pas pu prendre part +AOA- ce vote mais l'ensemble des d+AOk-put+AOk-s socialistes et apparent+AOk-s pr+AOk-sents ont vot+AOk- pour l'interdiction de l'utilisation du glyphosate+ACIAIg-, justifie l'entourage de la d+AOk-put+AOk-e.+ACI-,omc+AF8-pa340357,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/340357.jpg,Socialistes et apparent+AOk-s,,,NOUVELLE GAUCHE,,Ard+AOg-che,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Micka+AOs-l Nogal,Pas de r+AOk-ponse.,omc+AF8-pa719520,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719520.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Garonne,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Mireille Clapot,Pas de r+AOk-ponse.,omc+AF8-pa719294,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719294.jpg,La R+AOk-publique en marche,,,LREM,,Dr+APQ-me,1+AOg-re,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Mireille Robert,Pas de r+AOk-ponse.,omc+AF8-pa718810,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/718810.jpg,La R+AOk-publique en marche,,,LREM,,Aude,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Moetai Brotherson,Pas de r+AOk-ponse.,omc+AF8-pa721118,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721118.jpg,Gauche d+AOk-mocrate et r+AOk-publicaine,,,PCF,,Polyn+AOk-sie Fran+AOc-aise,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Mohamed Laqhila,Pas de r+AOk-ponse.,omc+AF8-pa718978,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/718978.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Bouches+AC0-du+AC0-Rh+APQ-ne,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Monica Michel,Pas de r+AOk-ponse.,omc+AF8-pa719130,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719130.jpg,La R+AOk-publique en marche,,,LREM,,Bouches+AC0-du+AC0-Rh+APQ-ne,16e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Monique Iborra,+ACI-+ACIAIg-Je n'+AOk-tais pas pr+AOk-sente dans l'H+AOk-micycle au moment du vote sur le glyphosate, j'+AOk-tais en commission des affaires sociales pour l'examen des 1 000 amendements de la loi pr+AOk-sent+AOk-e par la ministre Muriel P+AOk-nicaud, loi dont je suis coordinatrice pour mon groupe.+ACIAIg-+ACI-,omc+AF8-pa331835,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/331835.jpg,La R+AOk-publique en marche,,,LREM,,Haute+AC0-Garonne,6e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Monique Limon,Pas de r+AOk-ponse.,omc+AF8-pa719858,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719858.jpg,La R+AOk-publique en marche,,,LREM,,Is+AOg-re,7e,,,Contre,Pr+AOk-sent,Contre,Contre,PRESENT,CONTRE,Pas de r+AOk-ponse
M.,Mounir Belhamiti,Pas de r+AOk-ponse.,omc+AF8-pa719910,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719910.jpg,La R+AOk-publique en marche,Fran+AOc-ois de Rugy,,LREM,,Loire+AC0-Atlantique,1+AOg-re,,,Non+AC0-votant,Pr+AOk-sent,Non+AC0-votant,Absent(e),,NON+AC0-VOTANT,Pas de r+AOk-ponse
Mme,Muriel Ressiguier,+ACI-+ACIAIg-Elle ne savait pas que l'amendement passerait ce jour+AC0-l+AOA- en s+AOk-ance de nuit et et elle se trouvait en circonscription, dans l'H+AOk-rault, comme tr+AOg-s souvent les lundis et vendredis.+ACIAIg-+ACI-,omc+AF8-pa719676,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719676.jpg,La France insoumise,,,LFI,,H+AOk-rault,2e,,,Absent(e),Absent(e),,Absent(e),,,Pour
M.,Mustapha Laabid,Pas de r+AOk-ponse.,omc+AF8-pa719842,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719842.jpg,La R+AOk-publique en marche,,,LREM,,Ille+AC0-et+AC0-Vilaine,1+AOg-re,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Nadia Essayan,+ACI-+ACIAIg-Le vote s'+AOk-tait tenu un lundi soir, durant la nuit, apr+AOg-s 1h30 du matin. Les d+AOk-put+AOk-s arrivent la plupart du temps le mardi matin +AOA- l'Assembl+AOk-e et lorsqu'un vote important est annonc+AOk-, ils ajustent leur agenda. C'est ce que je fais en g+AOk-n+AOk-ral. Or l+AOA-, le vote n'+AOk-tait pas pr+AOk-vu +AOA- ce moment+AC0-l+AOA-, ni ce jour ni +AOA- une heure si tardive.+ACIAIg-+ACI-,omc+AF8-pa719044,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719044.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Cher,2e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Nadia Hai,Pas de r+AOk-ponse.,omc+AF8-pa722054,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722054.jpg,La R+AOk-publique en marche,,,LREM,,Yvelines,11e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Nadia Ramassamy,Pas de r+AOk-ponse.,omc+AF8-pa721070,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721070.jpg,Les R+AOk-publicains,,,LR,Apparent+AOk-e au,R+AOk-union,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Na+AO8-ma Moutchou,Pas de r+AOk-ponse.,omc+AF8-pa720908,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720908.jpg,La R+AOk-publique en marche,,,LREM,,Val+AC0-d'Oise,4e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Natalia Pouzyreff,Pas de r+AOk-ponse.,omc+AF8-pa721916,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721916.jpg,La R+AOk-publique en marche,,,LREM,,Yvelines,6e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Nathalie Bassire,Pas de r+AOk-ponse.,omc+AF8-pa721046,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/721046.jpg,Les R+AOk-publicains,,,LR,Apparent+AOk-e au,R+AOk-union,3e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Nathalie Elimas,+ACI-+ACIAIg-Lors du vote du 28 mai, Nathalie Elimas +AOk-tait en train de travailler sur le projet de loi sur la libert+AOk- de choisir son avenir professionnel, dont elle +AOk-tait rapporteure sur le titre 3, l'examen en commission des affaires sociales d+AOk-butant le lendemain. Concernant le vote du 14 septembre, elle a pass+AOk- la journ+AOk-e sur le terrain, dans sa circonscription, jusque dans la soir+AOk-e. Il ne lui +AOk-tait pas possible de revenir +AOA- Paris dans la nuit+ACIAIg-, justifie l'entourage de la d+AOk-put+AOk-e.+ACI-,omc+AF8-pa720924,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720924.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Val+AC0-d'Oise,6e,,,Absent(e),Absent(e),,Absent(e),,,Contre
Mme,Nathalie Sarles,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa719972,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719972.jpg,La R+AOk-publique en marche,,,LREM,,Loire,5e,SIGNATAIRE,SIGNATAIRE,Pour,Pr+AOk-sent,Pour,Absent(e),,,Ne veut pas r+AOk-pondre
M.,Nicolas D+AOk-moulin,Pas de r+AOk-ponse.,omc+AF8-pa719830,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/719830.jpg,La R+AOk-publique en marche,,,LREM,,H+AOk-rault,8e,,,Contre,Pr+AOk-sent,Contre,Absent(e),,,Pas de r+AOk-ponse
M.,Nicolas Dupont+AC0-Aignan,Ne souhaite pas r+AOk-pondre.,omc+AF8-pa1206,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/1206.jpg,Non inscrit,,,NI,Debout la France,Essonne,8e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Nicolas Forissier,Pas de r+AOk-ponse.,omc+AF8-pa1327,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/1327.jpg,Les R+AOk-publicains,,,LR,,Indre,2e,,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
M.,Nicolas Turquois,Pr+AOk-sent aux deux votes.,omc+AF8-pa722162,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/722162.jpg,Mouvement D+AOk-mocrate et apparent+AOk-s,,,MODEM,,Vienne,4e,,,Contre,Pr+AOk-sent,Contre,Contre,PRESENT,CONTRE,Contre
Mme,Nicole Dubr+AOkALQ-Chirat,Pas de r+AOk-ponse.,omc+AF8-pa720154,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720154.jpg,La R+AOk-publique en marche,,,LREM,,Maine+AC0-et+AC0-Loire,6e,SIGNATAIRE,,Absent(e),Absent(e),,Absent(e),,,Pas de r+AOk-ponse
Mme,Nicole Le Peih,Pas de r+AOk-ponse.,omc+AF8-pa720342,http://www2.assemblee+AC0-nationale.fr/static/tribun/15/photos/720342.jpg,La R+AOk-publique en marche,,,LREM,,Morbihan,3e,,,Contre,Pr+AOk-sent,Contre,Contre,PRESENT,CONTRE,Pas de r+AOk-ponse
